Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01,2.583567841262455,2.60684323345005,2.5758096845601655,2.5990846157073975,1023454,0.0,0.0
1996-01-02,2.5447756825871077,2.591326701844892,2.4620186992180515,2.5008111000061035,7757692,0.0,0.0
1996-01-03,2.3896057556010235,2.4459840685506027,2.3746062705169853,2.420639991760254,15744376,0.0,0.0
1996-01-04,2.420640726415212,2.482191238638211,2.3947786630000274,2.466156482696533,12874964,0.0,0.0
1996-01-05,2.466156134164011,2.4568463458987884,2.4154679723632193,2.4216747283935547,5201392,0.0,0.0
1996-01-08,2.4216745300034765,2.438742704278301,2.332710803669964,2.3471930027008057,13131996,0.0,0.0
1996-01-09,2.3471932464159586,2.3782270272475827,2.319780015717976,2.340986490249634,9313903,0.0,0.0
1996-01-10,2.3409867460095164,2.3792618618102876,2.317194523886187,2.333228588104248,3103076,0.0,0.0
1996-01-11,2.3332280940478536,2.3477102930980673,2.322366214240025,2.3456413745880127,2313287,0.0,0.0
1996-01-12,2.3456408870863044,2.3896054539177154,2.337882732436211,2.3689162731170654,4991093,0.0,0.0
1996-01-15,2.3689169356748705,2.3792615289684544,2.340469131227375,2.3435728549957275,2098315,0.0,0.0
1996-01-16,2.343573175886947,2.3590899526918485,2.3275391117164905,2.336331844329834,3201216,0.0,0.0
1996-01-17,2.3363312864180528,2.348227509863709,2.328573130388452,2.3358139991760254,3196543,0.0,0.0
1996-01-18,2.3358138513782234,2.3265038342116293,2.275814989663998,2.3068487644195557,5346264,0.0,0.0
1996-01-19,2.306848506952349,2.312021147947844,2.1542656252105106,2.2070233821868896,16749137,0.0,0.0
1996-01-22,2.207023610939232,2.2230576701385627,2.1625417522170447,2.1915061473846436,4098491,0.0,0.0
1996-01-23,2.1915071688297774,2.2101276727338712,2.037889625262768,2.055992841720581,8253062,0.0,0.0
1996-01-24,2.0559918573367018,2.0844396564984113,1.9318567608787978,1.9670281410217285,16370599,0.0,0.0
1996-01-25,1.967028396886532,1.9654769961291845,1.9292705758391333,1.9468564987182617,8454015,0.0,0.0
1996-01-26,1.9468564987182617,1.9468564987182617,1.9468564987182617,1.9468564987182617,0,0.0,0.0
1996-01-29,1.9468571776084311,2.097371688058512,1.9401331323675364,2.055992841720581,10010226,0.0,0.0
1996-01-30,2.055991973822963,2.2442642390114784,2.066853853008466,2.184265375137329,16272460,0.0,0.0
1996-01-31,2.184266007850414,2.1646109316573128,2.076164471909689,2.102543592453003,9968167,0.0,0.0
1996-02-01,2.1025428820897942,2.2654703704603243,2.1051288570644546,2.2334022521972656,13057223,0.0,0.0
1996-02-02,2.275297972148893,2.5344307712636454,2.2551263043169887,2.489431619644165,29264257,0.0,0.0
1996-02-05,2.4894319906182076,2.741323266521483,2.4930530020520845,2.616670846939087,19599855,0.0,0.0
1996-02-06,2.668910631832016,2.6890825278636106,2.5194309947533307,2.591843366622925,14655495,0.0,0.0
1996-02-07,2.555119763843971,2.60684295451312,2.483741963578284,2.5535683631896973,14505949,0.0,0.0
1996-02-08,2.586153836511713,2.8220112323760986,2.555119829109459,2.8220112323760986,22801072,0.0,0.0
1996-02-09,2.8220113977391534,2.977697578517189,2.825114429828949,2.9151127338409424,12650646,0.0,0.0
1996-02-12,2.9533874006224585,2.9533874006224585,2.7930458888969727,2.8235621452331543,14991973,0.0,0.0
1996-02-13,2.8235621927280947,2.9275256257076783,2.7930459358786015,2.8908023834228516,12169295,0.0,0.0
1996-02-14,2.9378713370907796,3.067178875414481,2.9378713370907796,2.9808013439178467,9968167,0.0,0.0
1996-02-15,2.9808008403106956,3.0930397221971613,2.9482154328340306,3.0102827548980713,17576313,0.0,0.0
1996-02-16,2.937870750460243,3.020627715216334,2.8654583774836446,2.920802116394043,13356315,0.0,0.0
