Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-03-27,79.04941411257992,82.63131713867188,75.54405573588343,82.63131713867188,3880319,0.0,0.0
2000-03-28,81.69630433652212,89.24212217514311,80.55312403608718,87.52950286865234,6780426,0.0,0.0
2000-03-29,89.99471978907842,94.5323715209961,89.99471978907842,94.5323715209961,7375092,0.0,0.0
2000-03-30,94.53237010175856,94.53237010175856,86.9700927734375,86.9700927734375,3531679,0.0,0.0
2000-03-31,80.40863018111662,84.98705719090142,80.01302337646484,80.01302337646484,4893759,0.0,0.0
2000-04-03,80.12247669869119,80.8378559029494,73.6125259399414,73.6125259399414,2770879,0.0,0.0
2000-04-04,67.72351837158203,67.72351837158203,67.72351837158203,67.72351837158203,1105546,0.0,0.0
2000-04-05,62.39536847751356,72.96867524596368,62.39536847751356,68.40240478515625,5006986,0.0,0.0
2000-04-06,69.67795822563654,73.82715867679067,62.930494946505384,69.87611389160156,6359893,0.0,0.0
2000-04-07,71.53793193250448,75.46678924560547,71.53793193250448,75.46678924560547,1928959,0.0,0.0
2000-04-10,81.50460052490234,81.50460052490234,81.50460052490234,81.50460052490234,340426,0.0,0.0
2000-04-11,81.50461446681982,84.75815873151605,74.98464235437446,80.52239990234375,5499413,0.0,0.0
2000-04-12,79.26405216660882,79.97943164625536,75.84453476083453,77.45843505859375,2961066,0.0,0.0
2000-04-13,76.18860069279475,76.18860069279475,71.26178741455078,71.26178741455078,2487146,0.0,0.0
2000-04-14,71.26178741455078,71.26178741455078,71.26178741455078,71.26178741455078,0,0.0,0.0
2000-04-17,65.5609359741211,65.5609359741211,65.5609359741211,65.5609359741211,53493,0.0,0.0
2000-04-18,65.56092554353943,65.67181280656517,60.316482543945305,60.31648254394531,2718719,0.0,0.0
2000-04-19,64.95644574765647,64.95644574765647,55.491258112595645,57.16739273071289,4907306,0.0,0.0
2000-04-20,52.93807721592652,60.44956114521339,52.593981344119335,58.60316848754883,5076959,0.0,0.0
2000-04-21,58.60316848754883,58.60316848754883,58.60316848754883,58.60316848754883,0,0.0,0.0
2000-04-24,59.376474558395486,63.23952812251986,55.95696425590952,58.48868942260742,6437333,0.0,0.0
2000-04-25,55.7995839662959,55.7995839662959,53.810115814208984,53.810115814208984,1280853,0.0,0.0
2000-04-26,56.944199625052434,58.11527825178569,55.09852312169311,57.16382598876953,10418132,0.0,0.0
2000-04-27,57.774021022219074,57.774021022219074,52.59110260009766,52.591102600097656,5777919,0.0,0.0
2000-04-28,49.51856671629431,50.49148391022291,48.383975982666016,48.383975982666016,2252266,0.0,0.0
2000-05-01,48.383975982666016,48.383975982666016,48.383975982666016,48.383975982666016,0,0.0,0.0
2000-05-02,46.4853624650546,46.4853624650546,42.57795715332031,42.57795715332031,1247039,0.0,0.0
2000-05-03,39.172034725130835,40.41894204439696,37.468714965103835,37.76988983154297,8480212,0.0,0.0
2000-05-04,38.54464291385985,42.30253302321556,37.50019072935491,42.11152648925781,5928479,0.0,0.0
2000-05-05,43.63815216861767,47.07197374955389,43.2818916659345,46.76221466064453,9135092,0.0,0.0
2000-05-08,48.63149652950852,50.49148302398861,41.150771945191075,41.178672790527344,7669066,0.0,0.0
2000-05-09,38.66599102841361,42.64105405709998,37.888293012058256,42.144527435302734,7759892,0.005625,0.0
2000-05-10,43.49960216021347,43.49960216021347,39.99387787863095,40.850990295410156,11033919,0.0,0.0
2000-05-11,39.34997140234917,39.34997140234917,35.949416574683866,36.35078811645508,11818079,0.0,0.0
2000-05-12,37.18928335607861,38.90637221058454,34.012670139718054,34.72955322265625,10998506,0.0,0.0
2000-05-15,33.627042144004484,37.507662555495806,30.56203783676948,35.20247268676758,14206932,0.0,0.0
2000-05-16,35.60099308572039,36.201976207310615,34.34179576126488,34.92560577392578,5455946,0.0,0.0
2000-05-17,35.68684521594391,37.489791580119,32.910886093837554,33.627769470214844,9500959,0.0,0.0
2000-05-18,32.9251863635179,33.053968630375905,29.592599868774414,29.592599868774414,18545172,0.0,0.0
2000-05-19,27.22517382796461,29.748578634237322,26.041812999294194,28.6131534576416,44888051,0.0,0.0
2000-05-22,27.48774130448813,28.188886786491597,25.199720875889636,25.57175636291504,16636212,0.0,0.0
2000-05-23,25.18398094421139,26.61488895240522,24.04283238991477,26.18633270263672,20843412,0.0,0.0
2000-05-24,25.611818524358153,26.443175551579706,24.482830249112276,26.00031089782715,13344799,0.0,0.0
2000-05-25,26.471792139880474,27.544259660970184,25.49877666199294,25.936634063720703,11175466,0.0,0.0
2000-05-26,25.75490588812259,25.75490588812259,22.824407179610176,23.04762840270996,15050452,0.0,0.0
2000-05-29,22.60834773332626,24.683162866510525,21.203911189578847,23.916196823120117,16212105,0.0,0.0
2000-05-30,24.311126135372515,25.183979384059374,23.652909074617973,24.64238166809082,11006452,0.0,0.0
2000-05-31,26.47179199882974,27.599347945897712,25.899428928584772,26.727210998535156,20246718,0.0,0.0
