Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01,11.67067141898662,11.850356911666937,11.576410879774802,11.75314998626709,43733533,0.0,0.0
1996-01-02,11.79733416642356,11.841518046492439,11.07564943703651,11.37905216217041,56167280,0.0,0.0
1996-01-03,11.443857769590988,11.594085367195065,11.01673773159949,11.075651168823242,68296318,0.0,0.0
1996-01-04,10.928368427592574,11.134563069596702,10.754574507739612,11.037357330322266,86073880,0.0,0.0
1996-01-05,11.07564743337816,11.105102951115326,10.901853566747155,10.975495338439941,76613039,0.0,0.0
1996-01-08,10.913640455815852,11.016737780474452,10.566053794722444,10.654422760009766,55395172,0.0,0.0
1996-01-09,10.54543685281491,11.664784146821532,10.430556331608097,11.237665176391602,82057540,0.0,0.0
1996-01-10,10.86945513662743,11.06092261326713,10.648530941898493,10.722172737121582,54360749,0.0,0.0
1996-01-11,10.604349327722748,11.19347905196918,10.604349327722748,11.131620407104492,65973105,0.0,0.0
1996-01-12,11.164022544943478,11.384946791307799,10.972555023553149,11.13751220703125,102152486,0.0,0.0
1996-01-15,11.252389705181292,11.36432499190519,11.105106119770825,11.172856330871582,68169665,0.0,0.0
1996-01-16,11.178752020604946,12.195003178702354,11.105110200836755,11.408513069152832,92497161,0.0,0.0
1996-01-17,11.149295174224864,11.222936993210535,10.898915371555011,10.940154075622559,65477620,0.0,0.0
1996-01-18,10.813487821754169,11.004955293700483,10.692715756924887,10.866508483886719,67620657,0.0,0.0
1996-01-19,10.795814274344165,11.0344132351098,10.795814274344165,10.996118545532227,47652365,0.0,0.0
1996-01-22,11.07564943703651,11.435019204217767,11.05208430401972,11.37905216217041,81512772,0.0,0.0
1996-01-23,11.4821490651731,11.720746772888226,11.340758272060478,11.499822616577148,130297068,0.0,0.0
1996-01-24,11.134564008051077,11.193477448412123,10.834108796842905,11.111000061035156,54484752,0.0,0.0
1996-01-25,11.311303706879569,11.411454644479205,11.164020114079284,11.217041969299316,67701207,0.0,0.0
