Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-11-05,204.68664112906717,205.11801655958982,201.23566648068254,202.0121307373047,10767454,0.0,0.0
2015-11-06,202.62683384699596,205.9268465194878,202.29252904796547,205.41998291015625,8367190,0.0,0.0
2015-11-09,201.3435342430306,208.13765860764192,199.175872768492,207.32884216308594,17031699,0.0,0.0
2015-11-10,206.41217722616182,206.95139300463924,197.63371958815992,199.02490234375,11486238,0.0,0.0
2015-11-13,197.36409530174072,202.43273165218142,197.24547101219613,201.2464599609375,13682323,0.0,0.0
2015-11-16,199.72586075728728,203.17683542441026,199.45624571253478,201.51605224609375,15346549,0.0,0.0
2015-11-17,202.3248987534821,202.50822720763318,199.76901243258433,200.1033172607422,8588142,0.0,0.0
2015-11-18,200.0709556132637,200.86900234779324,196.26409357969672,196.7062530517578,11249222,0.0,0.0
2015-11-19,198.194475730265,202.46506494071627,197.8385884967615,201.61309814453125,12183206,0.0,0.0
2015-11-20,201.4513791011997,205.5062886372638,199.62882085631747,204.2229461669922,11304265,0.0,0.0
2015-11-23,204.90233479390955,206.6062540560812,204.0827200411242,205.71115112304688,10499517,0.0,0.0
2015-11-24,205.5494109510527,209.56118410771228,205.12881950754812,208.72000122070312,14806176,0.0,0.0
2015-11-26,209.43177005692354,213.9504067479622,208.83863420067823,213.23863220214844,23805828,0.0,0.0
2015-11-27,213.31410853405853,214.06901914398404,210.10038242366318,211.16802978515625,10891864,0.0,0.0
2015-11-30,211.04939063830724,212.32194880049352,207.55526570224512,208.59056091308594,29919205,0.0,0.0
2015-12-01,207.92194921378302,211.1141072357572,207.32881339729641,208.33175659179688,12981379,0.0,0.0
2015-12-02,208.40726709634768,211.3082567326698,208.0298117552794,210.93080139160156,7573628,0.0,0.0
2015-12-03,210.27291762408112,213.30331516110917,210.10037321698408,210.7689971923828,11361395,0.0,0.0
2015-12-04,209.71213486199827,210.55331764623799,207.36115971296076,208.23468017578125,13443688,0.0,0.0
2015-12-07,208.23468861943664,209.86313412648315,204.84841808997868,205.34449768066406,14483909,0.0,0.0
2015-12-08,204.66507781826277,205.6788050642084,201.9042951560251,202.93959045410156,7532164,0.0,0.0
2015-12-09,201.92588419388113,203.48961132957604,196.88959951893887,197.5474395751953,9174419,0.0,0.0
2015-12-10,198.97095368605838,205.721941175931,198.43173798486978,204.9778289794922,18592203,0.0,0.0
2015-12-11,205.2798033603932,206.84353038888125,203.37097308770743,205.5386199951172,18155513,0.0,0.0
2015-12-14,204.38468753558126,207.81410851562416,204.03958431305358,206.00233459472656,10563900,0.0,0.0
2015-12-15,206.4121400570542,210.93077639371234,205.68958154139273,210.48861694335938,15718833,0.0,0.0
2015-12-16,210.48863598719453,213.00138618504857,209.97098831032028,211.08177185058594,12097338,0.0,0.0
2015-12-17,211.38370892791042,218.92195844925246,210.94154950044492,217.77880859375,19369032,0.0,0.0
2015-12-18,216.50627580899342,217.62784327322527,213.5297983399872,213.93960571289062,16016139,0.0,0.0
2015-12-21,213.07685535640763,215.4709810475095,212.31117513502124,213.9827423095703,12331769,0.0,0.0
2015-12-22,214.13372036075907,216.2474470029047,212.23567423397597,212.94744873046875,11579277,0.0,0.0
2015-12-23,213.918033268044,217.17489533726848,213.5297939544305,216.5062713623047,12919467,0.0,0.0
2015-12-24,216.52785640832002,217.23961654089567,214.88864121961024,215.8052978515625,11901877,0.0,0.0
2015-12-28,215.81609878137564,218.65238430334162,215.68669045584414,217.92984008789062,12885935,0.0,0.0
2015-12-29,217.92982357801964,219.72001513928487,217.2288330720293,219.0082550048828,14913870,0.0,0.0
2015-12-30,218.92200534567797,219.13768589410842,216.11807182867975,216.65728759765625,8151610,0.0,0.0
2015-12-31,216.4200139053956,219.93570722254987,215.49255885886123,218.835693359375,18483713,0.0,0.0
2016-01-01,217.80039694835952,219.76314729320407,217.4553081126233,218.99746704101562,5416562,0.0,0.0
2016-01-04,216.7651017747287,218.66314796400553,212.81803303045032,214.67294311523438,30170947,0.0,0.0
2016-01-05,215.75136031434113,217.8435188360495,215.03960023918694,216.7974395751953,14946239,0.0,0.0
2016-01-06,217.32590569805757,223.96906797698688,215.77296259851437,222.63180541992188,26759864,0.0,0.0
2016-01-07,220.22689180296427,221.72591474252786,217.42297280681285,218.54454040527344,19739943,0.0,0.0
2016-01-08,220.00039362174954,222.78274413887019,219.2886191560948,221.24058532714844,21313199,0.0,0.0
2016-01-11,219.12690399699235,228.80045024824972,218.0592564760814,226.81613159179688,29016443,0.0,0.0
2016-01-12,227.54943047624425,229.79256536172463,224.55138501337092,225.4896240234375,23373377,0.0,0.0
2016-01-13,227.1396503485914,235.04457231874218,225.8670919990354,232.26220703125,71802356,0.0,0.0
2016-01-14,229.4582456475279,233.15728155203664,227.12883856378946,228.98373413085938,27823189,0.0,0.0
2016-01-15,230.73081025404883,234.99061559913002,229.83570732296806,231.49649047851562,28767318,0.0,0.0
2016-01-18,231.86316598278572,233.79356421462063,217.4337361564748,219.32098388671875,27254669,0.0,0.0
2016-01-19,221.94159983155998,226.42787002634057,218.72785915815766,225.0906219482422,21489315,0.0,0.0
2016-01-20,223.2141203386354,223.2141203386354,213.52979202410376,216.66802978515625,45114225,0.0,0.0
2016-01-21,219.47198546633092,221.24060899860402,210.6611766906322,212.27882385253906,31768619,0.0,0.0
2016-01-22,214.4033561023053,218.05924197594297,214.4033561023053,216.581787109375,23682648,0.0,0.0
2016-01-25,217.84354654946597,219.73080882841978,215.68668360088998,216.5386505126953,13099564,0.0,0.0
2016-01-27,217.43374043677858,217.8435334299247,215.02883061908528,215.54647827148438,17251028,0.0,0.0
2016-01-28,215.90233511765155,220.38861893909305,215.06115240178855,219.3317413330078,23074633,0.0,0.0
2016-01-29,219.77394536238089,224.31415022873264,219.5690488530701,223.32199096679688,19177163,0.0,0.0
2016-02-01,224.30334416513048,224.70236751564363,221.19745836279253,222.2219696044922,9918809,0.0,0.0
2016-02-02,222.22198306615786,222.76119878403793,213.63765328777626,215.93472290039062,14771279,0.0,0.0
2016-02-03,213.09841551254542,214.39254174024484,210.29449694937637,211.6748809814453,15691478,0.0,0.0
2016-02-04,213.09842674303005,215.90235985186652,208.28862163207913,209.87391662597656,18203784,0.0,0.0
2016-02-05,211.17879479345598,211.8042826381615,207.3611491776557,209.41017150878906,20998404,0.0,0.0
2016-02-08,209.45333721959173,212.40824685964114,206.6170518707073,207.2856903076172,12078110,0.0,0.0
2016-02-09,205.52784499995676,208.95726634603858,204.90235704065623,206.52000427246094,19603494,0.0,0.0
2016-02-10,205.2690085627429,209.86313316911526,204.61115418820788,207.63076782226562,16883350,0.0,0.0
2016-02-11,207.67391092466315,208.3425493476131,197.46115011324795,199.41311645507812,17114833,0.0,0.0
2016-02-12,201.4297814286022,201.4297814286022,191.55132570175633,195.53074645996094,29319458,0.0,0.0
2016-02-15,198.0003522805049,205.19349886409947,198.0003522805049,204.2013397216797,19283523,0.0,0.0
2016-02-16,205.13959488850472,206.62783371931286,199.94155020598154,200.70724487304688,13024856,0.0,0.0
2016-02-17,201.68861027174333,206.50921414181406,197.65526913941457,205.463134765625,15442221,0.0,0.0
2016-02-18,207.69548914215466,208.93569541465416,201.8827403350539,202.76705932617188,14433087,0.0,0.0
2016-02-19,202.74549109405953,205.49548990804146,202.17390887983822,203.6837158203125,10235503,0.0,0.0
2016-02-22,203.6298118734916,208.8494396184452,203.6298118734916,207.55531311035156,12770834,0.0,0.0
2016-02-23,207.72783360534714,208.6121525640382,203.33861968682004,204.8268585205078,18989787,0.0,0.0
2016-02-24,203.80234024580352,206.7464513354168,203.1768379415559,205.47390747070312,15186204,0.0,0.0
2016-02-25,205.80823660796784,206.31510025269472,202.92881513753028,203.62979125976562,24826958,0.0,0.0
2016-02-26,205.5493967588782,206.789602950141,203.6729186318346,204.9778289794922,8349402,0.0,0.0
2016-02-29,205.18273335873187,214.52197385064125,201.66703994090304,208.4935302734375,31032353,0.0,0.0
2016-03-01,208.07295300959458,212.46218166695883,208.06216898238017,211.65335083007812,16453192,0.0,0.0
2016-03-02,214.1553131506892,216.92689448064934,212.9366893023238,216.01022338867188,20105967,0.0,0.0
2016-03-03,217.84353366693955,219.5690354420797,215.14745514065646,218.458251953125,15880459,0.0,0.0
2016-03-04,218.70629286708612,218.9219877961261,216.44158969851134,217.06707763671875,8987660,0.0,0.0
2016-03-08,217.3043085338768,222.35137653076552,217.3043085338768,221.5102081298828,13222993,0.0,0.0
2016-03-09,220.00041953737903,225.15532821742445,219.69845239548502,224.68081665039062,11854901,0.0,0.0
2016-03-10,224.7563001815026,225.58669900608842,217.62785719495903,218.2209930419922,20706353,0.0,0.0
2016-03-11,218.90043456541704,222.06024094798437,217.9729794229126,218.81414794921875,15319044,0.0,0.0
2016-03-14,219.8062806910677,221.38079167842244,218.47981669924275,219.9464874267578,11880095,0.0,0.0
