Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01,0.46735647661558893,0.4683900773525238,0.4650600572261304,0.4683900773525238,204800,0.0,0.0
1996-01-02,0.46735633543457766,0.4696533849086813,0.46649560332298273,0.4664956033229828,204800,0.0,0.0
1996-01-03,0.4696534872055053,0.4696534872055053,0.4696534872055053,0.46965348720550537,102400,0.0,0.0
1996-01-04,0.4650601159625934,0.46735653564208657,0.4650601159625934,0.46655285358428955,307200,0.0,0.0
1996-01-05,0.46104082465171814,0.46104082465171814,0.46104082465171814,0.46104082465171814,51200,0.0,0.0
1996-01-08,0.4610407998508362,0.46505990921825086,0.4616152286654727,0.46391168236732483,358400,0.0,0.0
1996-01-09,0.4639119191286671,0.4593190093809328,0.45357731150411484,0.458744615316391,870400,0.0,0.0
1996-01-10,0.45874439959295704,0.45587355200455715,0.4535770982105918,0.45472532510757446,358400,0.0,0.0
1996-01-11,0.4581699788084711,0.46505993604660034,0.4547253331002199,0.46505993604660034,819200,0.0,0.0
1996-01-12,0.46276363471685583,0.46276363471685583,0.45931895283016005,0.4624767005443573,358400,0.0,0.0
1996-01-15,0.45644798297132544,0.4616152847745068,0.45644798297132544,0.4573092758655548,307200,0.0,0.0
1996-01-16,0.45730946949923923,0.4593190252780915,0.4191282601336525,0.45931902527809143,358400,0.0,0.0
1996-01-17,0.45931895537939776,0.46046718268133574,0.45357725817762373,0.4549553692340851,768000,0.0,0.0
1996-01-18,0.4549554001144163,0.4564481377601623,0.45242906158454044,0.45644813776016235,204800,0.0,0.0
1996-01-19,0.45357712322161814,0.45357712322161814,0.4515675683464951,0.4518544673919678,512000,0.0,0.0
1996-01-22,0.45357728896441496,0.4564481377601623,0.45357728896441496,0.45644813776016235,204800,0.0,0.0
1996-01-23,0.4512807113954064,0.4593188615591884,0.4512807113954064,0.4550122916698456,665600,0.0,0.0
1996-01-24,0.45501224613036606,0.45300269126892095,0.4426680880046646,0.4530026912689209,409600,0.0,0.0
1996-01-25,0.45329038278333844,0.45329038278333844,0.45128086209297175,0.4512808620929718,102400,0.0,0.0
1996-01-26,0.45128086209297175,0.45128086209297175,0.45128086209297175,0.4512808620929718,0,0.0,0.0
1996-01-29,0.4501326037885484,0.4501326037885484,0.44869688153266907,0.44869688153266907,102400,0.0,0.0
1996-01-30,0.448696714507162,0.45587357095213327,0.4535771170627199,0.454150915145874,1433600,0.0,0.0
1996-01-31,0.4541511255515434,0.4593190252780915,0.45128087224920366,0.45931902527809143,460800,0.0,0.0
1996-02-01,0.45931884001086865,0.4765427708625793,0.45931884001086865,0.47654277086257935,819200,0.0,0.0
1996-02-02,0.4765429696931733,0.4937675034667589,0.4765429696931733,0.4937104880809784,2355200,0.0,0.0
1996-02-05,0.49371042494057243,0.4949156676648304,0.4823422523263722,0.4937674403190613,819200,0.0,0.0
1996-02-06,0.4937672665242975,0.5196043701756604,0.4937672665242975,0.5052506923675537,1382400,0.0,0.0
1996-02-07,0.5052507541980218,0.49606437684896687,0.4903226807463162,0.4918154180049896,972800,0.0,0.0
1996-02-08,0.4995090773062937,0.5224747061729431,0.4995090773062937,0.5224747061729431,768000,0.0,0.0
1996-02-09,0.522474660001429,0.5454409176170296,0.4880262022240684,0.5423977971076965,1382400,0.0,0.0
1996-02-12,0.5423979622502063,0.550033958140506,0.5339582492497192,0.5362547039985657,819200,0.0,0.0
1996-02-13,0.5511826895721286,0.5626655220985413,0.5511826895721286,0.5626655220985413,2048000,0.0,0.0
1996-02-14,0.5626656631966992,0.5885021479898288,0.5592203850471421,0.583909273147583,972800,0.0,0.0
1996-02-15,0.5839092444311048,0.5913730029740706,0.5626656355249753,0.5894210934638977,2201600,0.0,0.0
1996-02-16,0.5894208170607516,0.5971144207297588,0.5675457388907641,0.5910857915878296,2764800,0.0,0.0
1996-02-19,0.5910859927436152,0.579890093544793,0.5775930432750377,0.5788565278053284,1024000,0.0,0.0
1996-02-20,0.5788565800061231,0.5770192970658271,0.5695555388098079,0.5696702003479004,614400,0.0,0.0
1996-02-21,0.5696702003479004,0.5696702003479004,0.5696702003479004,0.5696702003479004,0,0.0,0.0
1996-02-22,0.5696700786283111,0.5718518713655681,0.5651341854941584,0.5652488470077515,307200,0.0,0.0
1996-02-23,0.5652488286240321,0.5707036256790161,0.5649619295466312,0.5707036256790161,153600,0.0,0.0
1996-02-26,0.5707036753504677,0.5741483569145203,0.5681197261367811,0.5741483569145203,204800,0.0,0.0
1996-02-27,0.5741482069188117,0.5597945297804355,0.5454408526420593,0.5454408526420593,153600,0.0,0.0
1996-02-28,0.5454407306784286,0.5465889573097229,0.5465889573097229,0.5465889573097229,51200,0.0,0.0
1996-02-29,0.5465892434668761,0.5396992843370023,0.5374028649153987,0.5385510921478271,460800,0.0,0.0
1996-03-01,0.5385512163631632,0.5454411420389259,0.5282166081956089,0.5425702929496765,512000,0.0,0.0
1996-03-04,0.5454408727297126,0.5511825680732727,0.5454408727297126,0.5511825680732727,153600,0.0,0.0
1996-03-05,0.5511825680732727,0.5511825680732727,0.5511825680732727,0.5511825680732727,0,0.0,0.0
1996-03-06,0.5602538340210643,0.5602538340210643,0.5356801748275757,0.5356801748275757,204800,0.0,0.0
1996-03-07,0.535680067740797,0.5511825680732727,0.5396421269850483,0.5511825680732727,307200,0.0,0.0
1996-03-08,0.5511826825716817,0.555717945098877,0.5465892132042415,0.555717945098877,256000,0.0,0.0
1996-03-11,0.5557178324287618,0.5511825708210771,0.5477949404142985,0.5500337481498718,153600,0.0,0.0
1996-03-12,0.5500337454077946,0.5511825680732727,0.5396991423429086,0.5511825680732727,409600,0.0,0.0
1996-03-13,0.551182732918672,0.5456709196067872,0.5379772782325745,0.5379772782325745,870400,0.0,0.0
1996-03-14,0.5379771173366067,0.5511825680732727,0.5508950733001409,0.5511825680732727,307200,0.0,0.0
1996-03-15,0.5511826337470682,0.5489432300206829,0.5488855838775635,0.5488855838775635,153600,0.0,0.0
1996-03-18,0.5488857545765968,0.5511828051604658,0.5488857545765968,0.5496894717216492,1228800,0.0,0.0
1996-03-19,0.5496892352768025,0.5511825680732727,0.5454408727297126,0.5511825680732727,256000,0.0,0.0
1996-03-20,0.5511825680732727,0.5511825680732727,0.5511825680732727,0.5511825680732727,0,0.0,0.0
1996-03-21,0.55118291368408,0.5554312788950422,0.5494602918624878,0.5494602918624878,256000,0.0,0.0
1996-03-22,0.5494601975686915,0.5592203762242274,0.5535362893850096,0.5565794110298157,768000,0.0,0.0
1996-03-25,0.556579160325402,0.5510673486344889,0.5414218008267452,0.5500337481498718,409600,0.0,0.0
1996-03-26,0.5500340705292216,0.5488858429201805,0.5426849722862244,0.5426849722862244,204800,0.0,0.0
1996-03-27,0.5426845101753291,0.5511824245266567,0.5465889573097229,0.5465889573097229,716800,0.0,0.0
1996-03-28,0.5465893412558958,0.5581297874450684,0.5569239488887419,0.5581297874450684,307200,0.0,0.0
1996-03-29,0.5581297224807563,0.5786842738091799,0.562665581277898,0.5775360465049744,716800,0.0,0.0
1996-04-01,0.5775360465049744,0.5775360465049744,0.5775360465049744,0.5775360465049744,0,0.0,0.0
1996-04-02,0.5775359474247681,0.5798900127410889,0.5730000894057836,0.5798900127410889,614400,0.0,0.0
1996-04-03,0.5798900502091348,0.5821865045719526,0.5752965807914734,0.5752965807914734,512000,0.0,0.0
1996-04-04,0.5752965841025377,0.5741483569145203,0.5741483569145203,0.5741483569145203,51200,0.0,0.0
1996-04-05,0.5741483569145203,0.5741483569145203,0.5741483569145203,0.5741483569145203,0,0.0,0.0
1996-04-08,0.5741482700637067,0.577478289604187,0.5741482700637067,0.577478289604187,256000,0.0,0.0
1996-04-09,0.5774784382567539,0.6085974799243998,0.5810383424105543,0.6068748235702515,2099200,0.0,0.0
1996-04-10,0.6068748632546642,0.6683087078933473,0.6373624975382386,0.6401757001876831,4505600,0.0,0.0
1996-04-11,0.6401756944529168,0.6384531080880682,0.6258220462742761,0.6327114105224609,1536000,0.0,0.0
1996-04-12,0.6327113814254115,0.6430465487066361,0.6293243105723858,0.6423575282096863,1587200,0.0,0.0
1996-04-15,0.6423575597452671,0.6889784788671893,0.6430465802760433,0.6820885539054871,3174400,0.0,0.0
1996-04-16,0.6820883922548483,0.7176856753131705,0.6774949231382962,0.7094176411628723,2918400,0.0,0.0
1996-04-17,0.7094174842088116,0.7521340041685468,0.7119438215774807,0.7442110776901245,4249600,0.0,0.0
1996-04-18,0.7442112322421307,0.7749857227429162,0.7240011598740539,0.7359431982040405,3532800,0.0,0.0
1996-04-19,0.7359434726150225,0.7475415307392391,0.7262978848696049,0.7303169965744019,1587200,0.0,0.0
1996-04-22,0.7303167969704513,0.7291685697655778,0.7119440403084017,0.7130922675132751,1689600,0.0,0.0
1996-04-23,0.7130923294695631,0.7176857993801928,0.7062024049496615,0.7160778045654297,3276800,0.0,0.0
1996-04-24,0.7160776134833978,0.7463929649008058,0.7245749698584966,0.730374276638031,1280000,0.0,0.0
1996-04-25,0.7303745097667594,0.7389288491903095,0.729226282402019,0.729283332824707,1484800,0.0,0.0
1996-04-26,0.7292832447759573,0.7395031889793573,0.719178522788252,0.7275035381317139,1382400,0.0,0.0
1996-04-29,0.7275034734341681,0.7257238370346952,0.719867479209256,0.7222785949707031,460800,0.0,0.0
1996-04-30,0.7263199744791481,0.7329599096203484,0.7234330277711507,0.7280521988868713,1075200,0.006836,0.0
1996-05-01,0.7280521988868712,0.7309391455948686,0.7263199744791481,0.7280521988868713,358400,0.0,0.0
1996-05-02,0.7280524344904816,0.7621166828933766,0.7320940343279912,0.7413318157196045,1280000,0.0,0.0
1996-05-03,0.7413316433469882,0.7482601187370637,0.7332485160301166,0.7416201829910278,1638400,0.0,0.0
1996-05-06,0.7416204633675451,0.7491259504045568,0.7361356708253656,0.7464128732681274,2150400,0.0,0.0
1996-05-07,0.7464126903173066,0.7505695223808287,0.7393109774307562,0.7505695223808289,1536000,0.0,0.0
1996-05-08,0.7505694499879688,0.766735705211813,0.744795626313933,0.7606154084205627,1638400,0.0,0.0
1996-05-09,0.760615468609866,0.8135016763209322,0.7471629228392331,0.780996561050415,4864000,0.0,0.0
